filepath,frac_water,frac_thin_sea_ice,frac_sea_ice
../data/satellite/aqua/2025/20250118_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250302_AQUA.jpg,0.3346139953370768,0.5202114734180541,0.14517453124486915
../data/satellite/aqua/2025/20250303_AQUA.jpg,0.27366761895379765,0.5681870423275212,0.15814533871868125
../data/satellite/aqua/2025/20250113_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250112_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250207_AQUA.jpg,0.25511443864315503,0.05946868945588284,0.6854168719009621
../data/satellite/aqua/2025/20250206_AQUA.jpg,0.4220602239516632,0.11256690638032378,0.465372869668013
../data/satellite/aqua/2025/20250120_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250121_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250403_AQUA.jpg,0.13502774767674777,0.35454635011328933,0.5104259022099629
../data/satellite/aqua/2025/20250402_AQUA.jpg,0.11962696614455062,0.4931205464157883,0.3872524874396611
../data/satellite/aqua/2025/20250331_AQUA.jpg,0.1574557514858963,0.5962630939480511,0.2462811545660526
../data/satellite/aqua/2025/20250330_AQUA.jpg,0.09654221258989262,0.45621121071815585,0.44724657669195156
../data/satellite/aqua/2025/20250305_AQUA.jpg,0.19242767543427577,0.5350868551538436,0.2724854694118806
../data/satellite/aqua/2025/20250304_AQUA.jpg,0.6244048205431321,0.23524775884149346,0.1403474206153745
../data/satellite/aqua/2025/20250114_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250115_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250318_AQUA.jpg,0.12350178964305651,0.44445539027353625,0.4320428200834072
../data/satellite/aqua/2025/20250210_AQUA.jpg,0.0739828588316422,0.1749252947164483,0.7510918464519095
../data/satellite/aqua/2025/20250211_AQUA.jpg,0.05937017699405642,0.027517814336846944,0.9131120086690966
../data/satellite/aqua/2025/20250109_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250108_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250326_AQUA.jpg,0.18454667848816209,0.47430466620694184,0.3411486553048961
../data/satellite/aqua/2025/20250327_AQUA.jpg,0.17988375529504483,0.47676747775260236,0.3433487669523528
../data/satellite/aqua/2025/20250312_AQUA.jpg,0.24023905690736544,0.4232423734935803,0.3365185695990543
../data/satellite/aqua/2025/20250313_AQUA.jpg,0.08081305618494072,0.4105999408925229,0.5085870029225363
../data/satellite/aqua/2025/20250224_AQUA.jpg,0.09756017469543231,0.27179588217909567,0.630643943125472
../data/satellite/aqua/2025/20250225_AQUA.jpg,0.13988769579351787,0.29960923390142186,0.5605030703050603
../data/satellite/aqua/2025/20250103_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250102_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250209_AQUA.jpg,0.08481922963254852,0.045184382491051785,0.8699963878763997
../data/satellite/aqua/2025/20250208_AQUA.jpg,0.06491971234361146,0.08265195547236726,0.8524283321840213
../data/satellite/aqua/2025/20250301_AQUA.jpg,0.21121071815584672,0.49633862016878466,0.2924506616753686
../data/satellite/aqua/2025/20250110_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250111_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250203_AQUA.jpg,0.8348602764916428,0.019702492365284208,0.14543723114307294
../data/satellite/aqua/2025/20250202_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250124_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250125_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250406_AQUA.jpg,0.997504350967064,0.0021015991856303154,0.00039404984730568416
../data/satellite/aqua/2025/20250316_AQUA.jpg,0.20231175910419336,0.5311463566807868,0.26654188421501984
../data/satellite/aqua/2025/20250317_AQUA.jpg,0.25163366499195483,0.4356877811709848,0.3126785538370604
../data/satellite/aqua/2025/20250328_AQUA.jpg,0.19541588677634386,0.6007946671920664,0.20378944603158966
../data/satellite/aqua/2025/20250329_AQUA.jpg,0.16385906150461366,0.5952779693297869,0.24086296916559946
../data/satellite/aqua/2025/20250220_AQUA.jpg,0.26815092109151806,0.35802712376448953,0.37382195514399236
../data/satellite/aqua/2025/20250221_AQUA.jpg,0.06193150100154336,0.382458214297442,0.5556102847010147
../data/satellite/aqua/2025/20250107_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250106_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250214_AQUA.jpg,0.9971759760943093,0.002265786622007684,0.0005582372836830526
../data/satellite/aqua/2025/20250215_AQUA.jpg,0.2143631169342922,0.3027287951925919,0.48290808787311595
../data/satellite/aqua/2025/20250323_AQUA.jpg,0.13148129905099662,0.5267461333858733,0.34177256756313007
../data/satellite/aqua/2025/20250219_AQUA.jpg,0.27156601976816735,0.3565494368370932,0.3718845433947394
../data/satellite/aqua/2025/20250218_AQUA.jpg,0.23534627130331986,0.34341444192690374,0.4212392867697764
../data/satellite/aqua/2025/20250311_AQUA.jpg,0.22043805208025483,0.42616490986109745,0.35339703805864775
../data/satellite/aqua/2025/20250310_AQUA.jpg,0.046005319672938624,0.3274225856237481,0.6265720947033133
../data/satellite/aqua/2025/20250227_AQUA.jpg,0.10852789544544052,0.2727810067973599,0.6186910977571997
